city,property_id,property_name,year,property_type,gross_floor_area_sqft,energy_star_score,electricity_kbtu,natural_gas_kbtu,water_kgal,chicago_energy_rating,address,zip,year_built
chicago,116750,,2020,Multifamily Housing,127711.0,100.0,729777.6,2666554.9,,4.0,3222 W Maypole Ave,60624,1993.0
chicago,101527,Sankofa House,2020,Multifamily Housing,67988.0,88.0,981318.5,3492299.0,,4.0,4041  W ROOSEVELT RD,60624,2008.0
chicago,100375,,2020,Multifamily Housing,63514.0,52.0,650252.2,5002571.1,,2.5,3600 3612 W FRANKLIN BLVD,60624,1917.0
chicago,157458,Midwest Apartments,2020,Multifamily Housing,249910.0,70.0,5251041.4,12135902.0,,3.0,6 N Hamlin Blvd,60624,1920.0
chicago,250087,Fannie Emanuel,2020,Multifamily Housing,94952.0,13.0,5532907.0,4798730.1,,2.0,3916 W Washington,60624,1963.0
chicago,250085,Elizabeth Davis Apartments,2020,Multifamily Housing,116100.0,66.0,2394183.3,6649469.8,,4.0,440 N Drake Ave,60624,1965.0
chicago,116749,East Park Apartments,2020,Multifamily Housing,69302.0,46.0,2329987.4,5426687.1,,2.0,3300  W MAYPOLE AVE,60624,1995.0
chicago,100674,,2020,Multifamily Housing,228897.0,99.0,2398432.9,9048424.7,,4.0,3301 W Arthington St,60624,1909.0
chicago,250090,Irene McCoy Gaines Apartments,2020,Multifamily Housing,117963.0,65.0,1966717.7,8437819.9,,4.0,3700 W Congress Pkwy,60624,1964.0
chicago,251797,RML Specialty Hospital,2020,Other - Specialty Hospital,190000.0,,17410765.4,28616514.1,,3.0,3534 W Van Buren,60624,1984.0
chicago,130168,Garfield Park Behavioral Hospital,2020,Other - Specialty Hospital,97684.0,,4361049.1,6309911.3,,3.0,520 N Ridgeway Ave,60624,1964.0
chicago,172253,Gateway Chicago West,2020,Residential Care Facility,87288.0,,2590465.3,5077800.1,,2.0,3828 W Taylor St,60624,1993.0
chicago,102725,,2020,Senior Living Community,70370.0,19.0,1753054.9,4233200.0,,1.0,3656  W HURON ST,60624,2009.0
chicago,175244,,2020,,58500.0,,,,,0.0,2645 2657 W LAWRENCE AVE,60625,
chicago,175236,,2020,,52800.0,,,,,0.0,4633 4645 N KEDZIE AVE,60625,
chicago,155614,,2020,,52200.0,,,,,0.0,3447 3457 W FOSTER AVE,60625,
chicago,146019,,2020,,88413.0,,,,,0.0,4730  N KIMBALL AVE,60625,
chicago,260040,,2020,,54864.0,,,,,0.0,5335 5349 N CALIFORNIA AVE,60625,
chicago,175053,,2020,,50400.0,,,,,0.0,5330  N DAMEN AVE,60625,
chicago,101507,North Park University,2020,College/University,113740.0,,3679826.6,10926997.2,,3.0,5148 N KEDZIE AVE,60625,1958.0
chicago,254159,Helwig Recreation Center,2020,College/University,65850.0,,2238843.5,909910.0,,4.0,3205 W Carmen Ave,60625,2006.0
chicago,254158,Johnson Center for Science and Community Life,2020,College/University,101000.0,,5485591.9,5198679.9,,2.0,5141 N Christiana Ave,60625,2014.0
chicago,254157,,2020,College/University,73000.0,,2775583.6,900900.0,,4.0,5114 N Christiana Ave,60625,2000.0
chicago,251506,Peterson Elementary -CPS,2020,K-12 School,97862.0,28.0,3268510.2,4907409.7,,2.0,5500 N CHRISTIANA,60625,1925.0
chicago,157767,"Roosevelt HS, Theodore -CPS",2020,K-12 School,319900.0,85.0,4139543.0,14540379.1,,4.0,3436 W Wilson Ave,60625,1927.0
chicago,251709,"Volta Elementary, Alessandro -CPS",2020,K-12 School,86480.0,52.0,1227111.4,6114929.9,,3.5,4950 N Avers Ave,60625,1931.0
chicago,251745,Amundsen HS -CPS,2020,K-12 School,218950.0,71.0,3459233.4,12300148.4,,4.0,5110 N Damen Ave,60625,1930.0
chicago,251617,"Budlong Elementary, Lyman A -CPS",2020,K-12 School,102352.0,77.0,1299398.7,4866810.0,,4.0,2701 W Foster Ave,60625,1907.0
chicago,251700,"Haugan Magnet, Helge A -CPS",2020,K-12 School,137971.0,59.0,1897027.2,8822310.0,,3.5,4540 N Hamlin Ave,60625,1911.0
chicago,251626,Albany Park Multicultural Academy -CPS,2020,K-12 School,104203.0,40.0,3407412.2,3699159.8,,2.5,4929 N Sawyer Ave,60625,2006.0
chicago,251746,NortHigh School ide College Prep HS -CPS,2020,K-12 School,222600.0,15.0,9624779.2,14872919.9,,2.0,5501 N Kedzie Ave,60625,1999.0
chicago,250055,Von Steuben Metro Science Center -CPS,2020,K-12 School,248453.0,95.0,2514266.5,8137870.1,,4.0,5039 N Kimball Ave,60625,1930.0
chicago,119419,Haugan Middle (Aspira Charter),2020,K-12 School,123665.0,17.0,4162897.4,6525388.2,,1.0,3729 W Leland Ave,60625,2004.0
chicago,251532,"Chappell, Eliza Elementary -CPS",2020,K-12 School,87149.0,19.0,3226987.1,4789450.3,,2.0,5145 N Leavitt St,60625,1937.0
chicago,251393,Waters Fine Arts -CPS,2020,K-12 School,62847.0,39.0,1410151.0,3992980.1,,2.5,4540 N Campbell Ave,60625,1911.0
chicago,251731,Hibbard -CPS,2020,K-12 School,169900.0,69.0,3058905.1,7117540.1,,4.0,3244 W Ainslie St,60625,1916.0
chicago,250065,Sulzer Library,2020,Library,83000.0,,2638073.3,2562319.7,,4.0,4455 N Lincoln Ave,60625,1985.0
chicago,250122,Swedish Covenant Hospital Campus,2020,Mixed Use Property,1397263.0,51.0,93809382.1,76788106.4,,2.5,5145 N California Ave,60625,1918.0
chicago,165664,DANK Haus German American Cultural Center,2020,Mixed Use Property,61042.0,,556057.0,3000126.4,,,4740 N Western Ave,60625,1927.0
chicago,117167,,2020,Multifamily Housing,55125.0,54.0,1947726.4,2000410.7,,3.5,4848  N KEDZIE AVE,60625,1983.0
chicago,254001,,2020,Multifamily Housing,53800.0,51.0,2985049.6,5693982.0,,2.5,4434 4444 N Damen Ave,60625,2006.0
chicago,175693,,2020,Multifamily Housing,50000.0,95.0,534823.1,1985600.4,,4.0,4501  N CENTRAL PARK AVE,60625,1995.0
chicago,255927,,2020,Multifamily Housing,83453.0,99.0,1239460.2,1723997.1,,4.0,4447 N Kedzie Ave,60625,2018.0
chicago,256250,Balmoral Condo,2020,Multifamily Housing,62200.0,80.0,678779.9,3402954.9,,3.5,2606-2610 W Balmoral Ave,60625,1948.0
chicago,147895,,2020,Multifamily Housing,92275.0,99.0,1073947.5,2027991.5,,4.0,2472  W FOSTER,60625,2006.0
chicago,175516,,2020,Multifamily Housing,97383.0,23.0,574881.1,9028184.5,,1.0,2617 2625 W GUNNISON ST,60625,1940.0
chicago,164980,WTTW 11 - Main Campus,2020,Office,183047.0,20.0,18022666.2,,,2.0,5400 N St Louis Ave,60625,1964.0
chicago,251298,Galter Life Center,2020,Outpatient Rehabilitation/Physical Therapy,106918.0,,6668717.8,4487877.5,,2.0,5157 N Francisco Ave,60625,1991.0
chicago,117159,,2020,Residential Care Facility,101400.0,,3513336.7,7436242.9,,1.0,3919  W FOSTER AVE,60625,1988.0
chicago,131935,Continental Nursing and Rehabilitation Center,2020,Senior Living Community,68280.0,5.0,2459985.5,8677659.3,,1.0,5336 N Western Ave,60625,1976.0
chicago,254378,Darul Amaan Senior Living,2020,Senior Living Community,60000.0,100.0,1378420.7,2082777.8,,,4820 N KEDZIE AVE,60625,2014.0
chicago,173476,St. Demetrios Greek Orthodox Church,2020,Worship Facility,68141.0,67.0,400830.8,1780584.4,,4.0,2727 W WINONA ST,60625,1924.0
chicago,256770,,2020,,50000.0,,,,,0.0,1531 W HOWARD ST,60626,
chicago,100878,,2020,,107430.0,,,,,0.0,1521 1523 W SHERWIN AVE,60626,
chicago,105150,,2020,,68955.0,,,,,0.0,1533 W JARVIS AVE,60626,
chicago,175579,,2020,,67662.0,,,,,0.0,7645  N SHERIDAN RD,60626,
chicago,105244,,2020,,78367.0,,,,,0.0,1329 1341 W ESTES AVE,60626,
chicago,104635,,2020,,65128.0,,,,,0.0,1900 1912 W PRATT BLVD,60626,
chicago,100984,,2020,,52920.0,,,,,0.0,1604 1610 W SHERWIN AVE,60626,
chicago,173883,,2020,,65620.0,,,,,0.0,1029 1051 W NORTH SHORE AVE,60626,
chicago,173880,,2020,,61000.0,,,,,0.0,6942 6960 N WOLCOTT AVE,60626,
chicago,255011,Hampton Inn Chicago North-Loyola Station,2020,,92240.0,,,,,0.0,1209 W ALBION AVE,60626,
chicago,105233,,2020,,50908.0,,,,,0.0,7064  N SHERIDAN RD,60626,
chicago,100623,,2020,,76125.0,,,,,0.0,1345 1359 W ESTES AVE,60626,
chicago,175276,,2020,,54096.0,,,,,0.0,7650  N PAULINA ST,60626,
chicago,105061,,2020,,50000.0,,,,,0.0,7618 7628 N EASTLAKE TER,60626,
chicago,254386,Halas Recreation Center,2020,College/University,122180.0,,3893312.1,5647299.8,,4.0,6458 N WINTHROP AVE,60626,1982.0
chicago,254161,Gentile Arena,2020,College/University,107304.0,,4579046.4,5451958.9,,4.0,6511 N Sheridan Rd,60626,2013.0
chicago,254166,,2020,College/University,81740.0,,2925934.9,3376000.1,,4.0,1001 1025 W Loyola Ave,60626,1984.0
chicago,162360,Jordan Comm -CPS,2020,K-12 School,66950.0,49.0,1431776.7,3677859.8,,3.0,7414 N Wolcott Ave,60626,1993.0
chicago,251639,Kilmer Elementary -CPS,2020,K-12 School,106366.0,80.0,2359346.0,1925019.9,,4.0,6700 N Greenview Ave,60626,1930.0
chicago,158841,"Sullivan HS, Roger C -CPS",2020,K-12 School,218067.0,44.0,3508354.6,19138061.7,,3.0,6631 N Bosworth Ave,60626,1926.0
chicago,251561,New Field Primary -CPS,2020,K-12 School,85500.0,22.0,3362431.0,3725970.1,,2.0,1707 W Morse Ave,60626,2003.0
chicago,251637,Field Elementary -CPS,2020,K-12 School,106518.0,80.0,1245766.4,4901910.5,,4.0,7019 N Ashland Ave,60626,1898.0
chicago,251706,"Gale Community Academy, Stephen F -CPS",2020,K-12 School,157816.0,54.0,3327077.1,7818159.7,,3.5,1631 W Jonquil Ter,60626,1922.0
chicago,175876,,2020,Multifamily Housing,58400.0,90.0,275048.2,3453700.4,,4.0,7121 7125 N PAULINA ST,60626,1925.0
chicago,250083,Daniel Hudson Burnham Apartments,2020,Multifamily Housing,99530.0,51.0,2517465.7,8459820.0,,3.5,1930 W Loyola Ave,60626,1983.0
chicago,146828,,2020,Multifamily Housing,75435.0,83.0,541945.0,3863300.7,,4.0,1373 1383 W GREENLEAF AVE,60626,1925.0
chicago,115784,,2020,Multifamily Housing,51330.0,89.0,750752.6,3624242.4,,4.0,7455 7469 N GREENVIEW AVE,60626,1915.0
chicago,252333,Morningside Court,2020,Multifamily Housing,154059.0,31.0,2936500.2,12194569.8,,1.5,1250 W Morse Ave,60626,1982.0
chicago,115231,,2020,Multifamily Housing,59296.0,55.0,765516.3,5722822.9,,2.5,1209 1213 W SHERWIN AVE,60626,1922.0
chicago,109549,,2020,Multifamily Housing,59768.0,65.0,117345.5,4163918.5,,4.0,1327 1337 W LUNT AVE,60626,1925.0
chicago,160419,Caroline Hedger Apartment,2020,Multifamily Housing,255892.0,72.0,6267353.4,16281449.1,,4.0,6400 N Sherdian Rd,60626,1970.0
chicago,175291,,2020,Multifamily Housing,69512.0,62.0,1567466.0,4391998.3,,4.0,1200 W Pratt Blvd,60626,1922.0
chicago,145926,,2020,Multifamily Housing,74884.0,73.0,1602790.4,4852364.6,,3.5,7301 N SHERIDAN RD,60626,1922.0
chicago,141122,,2020,Multifamily Housing,100000.0,,,,,0.0,6801 6813 N SHERIDAN RD,60626,1920.0
chicago,175470,1712-20 Albion,2020,Multifamily Housing,81896.0,48.0,645857.4,5533833.5,,3.0,1712 1720 W ALBION AVE,60626,1940.0
chicago,252279,Lunt Lake Cooperative Apartments,2020,Multifamily Housing,114360.0,98.0,1256207.0,4838103.0,,4.0,1122-40 W Lunt Ave,60626,1949.0
chicago,252264,,2020,Multifamily Housing,103635.0,93.0,1126304.6,5256710.9,,4.0,1257 1265 W Pratt Blvd,60626,1919.0
chicago,175371,,2020,Multifamily Housing,59712.0,70.0,1610603.9,1985544.9,,4.0,1783 1791 W HOWARD ST,60626,2007.0
chicago,148481,,2020,Multifamily Housing,51959.0,24.0,264402.7,5850500.1,,2.0,7001 7013 N SHERIDAN RD,60626,1920.0
chicago,102083,,2020,Multifamily Housing,68000.0,70.0,821275.2,4023999.9,,3.0,1645 1663 W PRATT BLVD,60626,1930.0
chicago,101657,,2020,Multifamily Housing,56894.0,53.0,308960.0,4386868.3,,2.5,1329 1337 W TOUHY AVE,60626,1967.0
chicago,175421,,2020,Multifamily Housing,52998.0,20.0,695195.0,5556200.2,,2.0,7219  N SHERIDAN RD,60626,1928.0
chicago,254570,Sherwin Sheridan LLC,2020,Multifamily Housing,99500.0,47.0,658171.4,7521890.1,,2.0,7347 7365 Sheridan Rd,60626,1950.0
chicago,125204,Reside on Morse,2020,Multifamily Housing,30901.0,46.0,1578640.4,5676092.8,,2.0,1340  W MORSE AVE,60626,1967.0
chicago,254039,,2020,Multifamily Housing,80078.0,63.0,714094.0,5921046.2,,3.0,7021 7035 N Sheridan Rd,60626,1920.0
chicago,109550,,2020,Multifamily Housing,60120.0,52.0,595854.6,4544154.2,,3.5,1217 1227 W LUNT AVE,60626,1924.0
chicago,174204,The Morgan at Loyola Station,2020,Multifamily Housing,193648.0,44.0,5318758.3,5061983.6,,2.0,1209 W Arthur Ave,60626,2009.0
chicago,252309,Natalie Salmon House,2020,Multifamily Housing,51000.0,90.0,986501.4,1891810.1,,4.0,7320 N Sheridan Rd,60626,1994.0
chicago,101899,,2020,Multifamily Housing,67064.0,75.0,1220346.1,4583757.5,,3.5,6830  N SHERIDAN RD,60626,1967.0
chicago,175896,Sheridan Lake,2020,Multifamily Housing,68271.0,67.0,1171793.4,5002012.9,,4.0,6401  N SHERIDAN RD,60626,1969.0
chicago,105921,,2020,Multifamily Housing,65419.0,77.0,1330314.9,4670044.4,,3.5,1246 1248 W PRATT BLVD,60626,1934.0
chicago,252318,,2020,Multifamily Housing,130365.0,96.0,1389315.2,5077371.8,,4.0,7600 N Bosworth,60626,1922.0
chicago,112954,,2020,Multifamily Housing,65072.0,61.0,798906.2,4819532.4,,4.0,1509 1521 W MORSE AVE,60626,1972.0
chicago,105067,,2020,Multifamily Housing,91600.0,85.0,1061422.0,5825429.2,,4.0,1025 1035 W LOYOLA AVE,60626,1932.0
chicago,102556,,2020,Multifamily Housing,97200.0,20.0,3376572.4,6829799.5,,1.0,7450  N ROGERS AVE,60626,2003.0
chicago,105078,,2020,Multifamily Housing,112480.0,85.0,751708.0,5079064.4,,4.0,6825  N SHERIDAN RD,60626,1966.0
chicago,100485,,2020,Multifamily Housing,59000.0,53.0,760319.8,3931632.4,,2.5,1900 1910 W FARWELL AVE,60626,1915.0
chicago,253946,Lakeview Pointe Condominium,2020,Multifamily Housing,80000.0,88.0,1517835.1,2790309.7,,4.0,7736 7772 N Sheridan Rd,60626,2003.0
chicago,105070,,2020,Multifamily Housing,58791.0,71.0,682509.2,4330643.7,,3.5,1548 1558 W JUNEWAY TER,60626,1940.0
chicago,254049,Farcroft by the Lake,2020,Multifamily Housing,115362.0,69.0,2785259.8,4370862.3,,4.0,1337 W Fargo Ave,60626,1928.0
chicago,175473,,2020,Multifamily Housing,70000.0,10.0,977920.2,8010367.5,,1.0,6748 6750 N ASHLAND AVE,60626,1927.0
chicago,101999,,2020,Multifamily Housing,52000.0,80.0,837584.5,2768148.0,,3.5,1415  W LUNT AVE,60626,1972.0
chicago,256563,,2020,Multifamily Housing,91326.0,27.0,2627270.7,1945193.3,,1.0,1323 W Morse Ave,60626,2018.0
chicago,254160,,2020,Office,53500.0,89.0,1232141.5,1056200.0,,4.0,6430 N Kenmore Ave,60626,2012.0
chicago,250016,Loyola Park,2020,Other - Recreation,75220.0,,510573.4,20902045.1,,1.0,1230 W Greenleaf Ave,60626,1950.0
chicago,103681,,2020,Residence Hall/Dormitory,113750.0,56.0,2578792.2,10293200.1,,3.5,6427-6455 N Sheridan Rd,60626,1991.0
chicago,254165,,2020,Residence Hall/Dormitory,80742.0,70.0,1750567.3,6014300.3,,4.0,6551 N Sheridan Rd,60626,1970.0
chicago,254162,,2020,Residence Hall/Dormitory,255286.0,,5687660.8,7545729.1,,4.0,1125 W Loyola Ave,60626,1962.0
chicago,161053,Santa Clara Hall,2020,Residence Hall/Dormitory,61053.0,84.0,1486799.3,2385099.8,,4.0,1000 - 1008 W Loyola Ave,60626,1924.0
chicago,173888,,2020,Residence Hall/Dormitory,85129.0,91.0,1479114.6,2938900.2,,4.0,6628  N SHERIDAN RD,60626,1971.0
chicago,176022,Gateway Centre,2020,Retail Store,78136.0,,10636057.2,599697.0,,1.0,7451 7521 N CLARK ST,60626,1980.0
chicago,129621,Chalet Living and Rehab,2020,Senior Living Community,77004.0,7.0,3786934.1,11175808.0,,1.0,7350 7352 N SHERIDAN RD,60626,1976.0
chicago,173250,Clark Manor Convalescent Center,2020,Senior Living Community,68875.0,27.0,4016290.2,10323445.5,,1.0,7427 7433 N CLARK ST,60626,1974.0
chicago,175603,Gateway Centre,2020,Strip Mall,66676.0,,2263691.4,3150743.5,,4.0,1701 - 1741 W Howard St,60626,1980.0
chicago,251316,"Jewel Osco, 02508-Howard & Clark",2020,Supermarket/Grocery Store,70262.0,41.0,10370757.2,6910399.7,,2.0,1763 W Howard St,60626,2013.0
chicago,256690,Ingleside Investment Group LLC,2020,,31975.0,,,,,0.0,1335 W FARGO AVE,60626-1864,
chicago,252084,Trinity United Church of Christ,2020,,78501.0,,,,,,400 W 95th St,60628,
chicago,164283,,2020,,66700.0,,,,,,929 E 103RD ST,60628,
chicago,251415,Kohn Elementary -CPS,2020,,96800.0,,,,,,10414 S State St,60628,
chicago,251351,Owens -CPS,2020,,75744.0,,,,,0.0,11445 S State St,60628,
chicago,251635,Former West Pullman Elementary,2020,,105536.0,,,,,,11941 S PARNELL AVE,60628,
chicago,256775,,2020,,50000.0,,,,,0.0,10355 S WOODLAWN AVE,60628,
chicago,251400,Songhai Learning Institute -CPS,2020,,104000.0,,,,,,11725 S Perry Ave,60628,
chicago,125766,,2020,,67797.0,,,,,0.0,11414 S HALSTED ST,60628,
chicago,102585,Chicago State University Campus,2020,College/University,1170487.0,,51376816.2,75457753.5,,3.0,9501 S Martin Luther King Dr,60628,1971.0
chicago,102544,Olive-Harvey College,2020,College/University,635874.0,,17826775.4,16167799.4,,3.0,10001 S Woodlawn Ave,60628,1981.0
chicago,251355,"Evers Elementary, Medgar -CPS",2020,K-12 School,52968.0,75.0,884355.7,2013100.0,,4.0,9811 S Lowe Ave,60628,1969.0
chicago,159005,Corliss HS -CPS,2020,K-12 School,272651.0,35.0,12794622.9,4512940.2,,2.5,821 E 103rd St,60628,1974.0
chicago,251444,Gompers Fine Arts Option Elementary - CPS,2020,K-12 School,75744.0,63.0,1531537.6,3129320.0,,4.0,12302 S State St,60628,1926.0
chicago,251426,"Haley Elementary, Alex -CPS",2020,K-12 School,101294.0,42.0,2744743.0,4643990.3,,3.0,11411 S Eggleston Ave,60628,1925.0
chicago,251716,"Pullman Elementary, George M -CPS",2020,K-12 School,80075.0,37.0,1405712.5,6215980.2,,2.5,11311 S Forrestville Ave,60628,1907.0
chicago,251621,Langston Hughes Es -CPS,2020,K-12 School,100000.0,12.0,5266375.1,3028400.2,,2.0,226 W 104th St,60628,2008.0
chicago,250043,Fenger Achievement Academy -CPS,2020,K-12 School,341000.0,79.0,4205664.3,18466879.4,,4.0,11220 S Wallace St,60628,1926.0
chicago,251439,Bennett Elementary -CPS,2020,K-12 School,67595.0,86.0,734804.1,2680370.1,,4.0,10115 S Prairie Ave,60628,1928.0
chicago,251557,Lavizzo Elementary - CPS,2020,K-12 School,83900.0,21.0,3431913.0,3275729.8,,2.0,137 W 108th Pl,60628,1999.0
chicago,251457,Fernwood Elementary -CPS,2020,K-12 School,67170.0,90.0,746043.7,2237649.9,,4.0,10041 S Union Ave,60628,1901.0
chicago,251534,Smith -CPS,2020,K-12 School,76920.0,7.0,3545536.9,4904480.1,,1.0,730 E 103rd St,60628,1973.0
chicago,159000,Harlan Comm Academy -CPS,2020,K-12 School,169730.0,36.0,4073933.2,13114039.9,,2.5,9652 S Michigan Ave,60628,1957.0
chicago,251632,Curtis Elementary -CPS,2020,K-12 School,103610.0,42.0,2939251.9,4456889.9,,3.0,32 E 115th St,60628,1893.0
chicago,250038,Brooks College Prep. Acad - CPS,2020,K-12 School,264710.0,54.0,7058822.9,12002910.0,,3.5,250 E 111th St,60628,1914.0
chicago,251545,Metcalfe Math And Science -CPS,2020,K-12 School,81370.0,52.0,2093682.8,3186130.1,,3.5,12339 S Normal Ave,60628,1980.0
chicago,250061,Woodson Regional Library,2020,Library,65000.0,,5940568.6,1781486.9,,1.0,9525 S Halsted St,60628,1975.0
chicago,118850,,2020,Multifamily Housing,68500.0,34.0,1759239.3,3427813.0,,1.5,11045  S WENTWORTH,60628,2005.0
chicago,103273,,2020,Multifamily Housing,154140.0,57.0,2538046.8,13455031.6,,2.5,221  E 121ST PL,60628,1973.0
chicago,160330,Pullman Wheelworks Apartments,2020,Multifamily Housing,294300.0,69.0,7149211.8,6271515.1,,3.0,901 E 104th St,60628,1920.0
chicago,250069,Altgeld Gardens,2020,Multifamily Housing,1182400.0,27.0,44542895.7,102081396.6,,2.0,925 E 130th St,60628,1945.0
chicago,100252,,2020,Multifamily Housing,47039.0,90.0,1590588.8,54674.0,,4.0,10426  S MICHIGAN AVE,60628,2011.0
chicago,250075,Lowden Homes,2020,Multifamily Housing,114868.0,1.0,1786861.8,98870771.9,,1.0,200 W 95th St,60628,1954.0
chicago,175320,Holland Apartments,2020,Multifamily Housing,59000.0,100.0,100587.5,2827780.9,,4.0,240 W 107th Pl,60628,1942.0
chicago,159002,U.S. Bank -- Pullman Branch,2020,Office,96000.0,18.0,6149195.0,7766461.1,,2.0,1000 E 111th St,60628,1972.0
chicago,175506,,2020,Office,61357.0,43.0,3150558.8,1996760.1,,3.0,11203 S ELLIS ST,60628,1974.0
chicago,252092,Gateway Center,2020,Retail Store,66735.0,,3434055.2,1200122.5,,3.0,10808 - 10830 S Doty Ave W,60628,2013.0
chicago,251210,Roseland Centre 10450 S Michigan,2020,Senior Living Community,76788.0,56.0,3682424.6,2837100.3,,3.5,10450 S Michigan Ave,60628,2006.0
chicago,172641,Symphony of Morgan Park,2020,Senior Living Community,77713.0,20.0,3318534.0,8440199.7,,1.0,10935 S HALSTED ST,60628,1976.0
chicago,124308,Walmart Supercenter #5965,2020,Wholesale Club/Supercenter,155765.0,19.0,12796546.3,6816824.9,,1.0,10900 S Doty Ave,60628,2013.0
chicago,163223,Salem Baptist Church of Chicago,2020,Worship Facility,91800.0,1.0,1302350.0,70361038.5,,1.0,10909 S Cottage Grove Ave,60628,1960.0
chicago,125763,Kmart,2020,,96268.0,,,,,,7050 S Pulaski Rd,60629,
chicago,105820,,2020,,120570.0,,,,,0.0,7353  S CICERO AVE,60629,
chicago,251352,Tams Building -CPS,2020,,73600.0,,,,,0.0,501 - 505 W 35th St,60629,
chicago,175743,,2020,,8000.0,,,,,,3000 3030 W MARQUETTE RD,60629,
chicago,100372,Holy Cross Hospial,2020,Hospital (General Medical & Surgical),409910.0,76.0,5050093.6,130271002.2,,4.0,2701 W 68th St,60629,1911.0
chicago,251748,Gage Park HS -CPS,2020,K-12 School,220851.0,81.0,2443750.6,12007640.0,,4.0,5600 S Rockwell St,60629,1939.0
chicago,251590,Tarkington School Of Excellence Es -CPS,2020,K-12 School,136289.0,32.0,5472584.2,3332690.1,,2.5,3330 W 71st St,60629,2005.0
chicago,251544,Peck Elementary-CPS,2020,K-12 School,110691.0,54.0,2671453.5,4498029.7,,3.5,3826 W 58th St,60629,1926.0
chicago,251377,"Hurley, Edward N -CPS",2020,K-12 School,55250.0,14.0,1920764.5,3966449.8,,2.0,3849 W 69th Pl,60629,1953.0
chicago,251624,Mariano Azuela -CPS,2020,K-12 School,94600.0,46.0,2849386.4,3373049.8,,3.0,4707 W Marquette Rd,60629,2010.0
chicago,256731,Richard Henry Lee Elementary School,2020,K-12 School,56882.0,20.0,2145363.7,2520470.0,,1.0,6448 S Tripp Avenue,60629,1956.0
chicago,251420,"Carson, Rachel Elementary -CPS",2020,K-12 School,138015.0,12.0,5434894.0,9100120.2,,2.0,5516 S Maplewood Ave,60629,1917.0
